CSD,mean,median,stdev,skew,kurtosis,zsum,nonzero
2183.0,0.001105967883968073,0.0006475447381776508,0.9751209072015493,160.52122534675155,61347.94461551895,0.05505509917361155,0.5732421875
2170.0,0.0005874142443410764,0.00042033375789251454,1.1696965251282325,-145.7245800709079,69002.20588168259,0.05039144028477591,0.517822265625
1989.0,-0.0005818001448796575,-0.0004664608267174559,0.2442075869651656,23.87536201379633,24092.575099572463,0.16400146526659448,0.3779296875
2102.0,0.0006482301117701503,-0.00033075187550647353,1.1593325269267631,-17.217934970519263,31804.393831305868,0.06525838474427356,0.34521484375
1842.0,0.0013718404650264057,-0.00016124982481618283,1.4919064679128817,41.0066742320779,9236.142444705732,0.0938017971679073,0.58642578125
1906.0,0.00026521945917282115,-0.0002926860266865769,0.39622908788866307,18.353240551472474,4940.263699299536,0.11729707765535019,0.58203125
2114.0,-0.0002724964241322084,-9.747156277762703e-05,1.2215072410581276,-218.88668308845962,87430.00849844246,0.05316999918555119,0.41162109375
2033.0,-0.0014203018278687062,-0.0008825339742658724,0.3696806180050385,-18.871627361754406,42824.55706669161,0.11754707642914773,0.334228515625
1812.0,-0.0001991207893731018,-0.00017319596788052845,1.4687790233947138,233.0499377115616,73084.02957968843,0.10517841780698942,0.530517578125
2109.0,0.0006777961305384385,0.00019479570943300648,1.3140433744504774,-283.91728675811146,113579.4188534047,0.048677162678141594,0.373779296875
1924.0,0.00026501369092956544,0.00028863222383080766,0.3885583216686994,226.25264239757138,184852.97320296214,0.10627506873771389,0.54541015625
2123.0,0.0001596084309807692,-0.00012163101260216636,1.182266425054001,-275.4268014924613,113487.78837103145,0.05002667863235819,0.439208984375
1937.0,0.0002870423224749733,0.00010170278292779764,0.39898970182801274,-153.6606831039486,73883.51155075131,0.10499324325811181,0.54150390625
2150.0,-0.0003936540587514375,-0.00039989455213898517,1.125916370121463,-236.45843660166707,75076.81514708277,0.059576170034729134,0.5048828125
1920.0,0.00027722835786124186,0.00021661381312181906,0.38557291502013175,174.84093159169834,136621.2778338638,0.10506050983832409,0.561279296875
2179.0,0.000690948929996895,0.0005663776809288687,1.1516796696516753,19.641413986636092,4549.121575095232,0.04727977332997554,0.55517578125
1816.0,-0.0035860445447713613,-0.001425862499065388,1.5904122354469266,36.81221427902219,11533.841952629953,0.09866112988570695,0.533447265625
2149.0,-0.0019338451133946665,-0.0010107146662978045,1.119094701597307,-258.26734777922263,86131.01579779245,0.06963690834079846,0.50390625
2234.0,0.0009364103001207383,-0.00012250130523212832,1.077104950306626,3.8621796438003164,4356.99925345839,0.07225977998634377,0.6025390625
1836.0,0.0009047651348344758,0.00020262785372503374,1.0582191116995523,144.54882826597054,48468.57397973483,0.10006442155723234,0.5859375
1885.0,0.0005949284493640671,1.5087929408293815e-05,0.45574138470083575,4.038454674747479,2444.5602355755814,0.10484402950624908,0.637451171875
2077.0,0.001794580661601333,0.001176133288814038,1.5083759204171034,-233.23533680763464,75782.36047127174,0.04646671666634956,0.311767578125
2071.0,0.0011324238051167944,0.0005610195766302725,1.418575571322506,41.41445605877984,21111.11257676476,0.04812005407830545,0.30810546875
2138.0,0.000812948250351919,0.00016612150327805116,1.1216987951676483,-244.22988863405192,81532.4352117871,0.058328237606304845,0.447509765625
2036.0,-0.0020476303903113518,-0.0012319402027092773,0.4568095004609324,-146.39987904836804,61066.5953203607,0.1026732472616029,0.331298828125
2151.0,-1.2291601471094613e-05,-0.00010674810755074982,0.46656674851914115,50.63047279395977,8062.96904303398,0.10246300106674945,0.273681640625
2241.0,5.938657965259317e-05,9.304353728585568e-05,0.8544800434272388,-7.325503042251049,9728.918429727388,0.0671248639158699,0.64501953125
2146.0,0.0008782110761550004,0.00035364208030609287,1.0758351915806261,-232.57518976018628,93337.74557876267,0.056377806405418965,0.496826171875
1931.0,0.0006745101892493548,0.0004658302429847924,0.4015153904885836,-41.10688614176963,66039.5576194347,0.10583978992629337,0.520751953125
1982.0,0.0007272968210978363,4.359324921120178e-06,0.36385566215965054,-165.198717813252,74627.38741547466,0.13130033144978714,0.16943359375
2060.0,-6.302120016256479e-05,-8.658192545782026e-05,0.4733407772708828,82.76277803315652,27391.383222918208,0.09601037300329396,0.32861328125
1928.0,0.0003397891911815627,0.00030229441456336437,0.38944293231915983,81.22032064659435,43927.85627661785,0.10411150861851083,0.53466796875
1990.0,-0.0007127801943685263,-0.0004834874884313972,0.24015706757895375,-72.97916568311798,39741.25961388977,0.1613097862001241,0.380859375
1896.0,,,,7.214725840036998,3024.0511231106125,,0.0
2164.0,0.0004014954394696129,0.00028547481823090574,1.1086487309400639,-125.2114918313211,56152.70422320534,0.05113963518155266,0.508056640625
2251.0,0.02976423016655358,0.0039248050337933205,1.3806541957084517,639.7412755992931,657192.4308679741,0.10905714068217615,0.0205078125
2014.0,-0.0012468384872693747,-0.0005359003114886116,0.40340031704462315,43.19291085667047,14354.458568830234,0.1258440758483694,0.331787109375
2082.0,0.0009396793133854177,0.0006918312776777397,1.1725162571747731,-213.98734171887045,57631.99681610131,0.08021036921339504,0.34619140625
1963.0,0.0006044304315260635,8.02122795449424e-06,0.25593332945647806,-164.27609512257007,55172.28197814777,0.1614471055124637,0.44921875
2141.0,-0.000820295431533128,-0.00012486965571969176,2.0711957093666147,14.659887750422333,9031.097779966254,0.05581662359028867,0.236328125
2239.0,0.00013423893037201593,0.0004206367838468991,0.854866701735916,-3.5984092905458116,8007.567206829727,0.0658292230676782,0.6435546875
2250.0,0.0016265159651475457,0.001389098240467651,0.15330052935267427,71.56690456226492,23546.863543643944,0.3702306587879969,0.024658203125
2083.0,0.0010609223020919172,0.0007358700121579921,1.3330420015643365,-207.62826372967632,63554.84782941086,0.05616799664278515,0.3544921875
1934.0,0.0007201670295718991,0.00024315614121329931,0.4184020561258367,-201.04353178291274,114239.73614340583,0.10332101730961886,0.514404296875
2039.0,-0.0008978535826477162,-0.000668931518131452,0.40867585145646546,69.62659561228381,19307.270192924923,0.10949882263989945,0.328369140625
2028.0,-0.0009308236367668827,-0.0009913910656441077,0.568507216841515,282.9212393797326,172515.18209658426,0.09476869352602549,0.33837890625
2197.0,-0.0002577592963676411,0.0003312652624450074,0.9302955155958327,4.483183985719661,7259.821924317593,0.05448654922502847,0.5751953125
1979.0,-0.0003294455030470675,-0.00027894363868901165,0.23982707636446932,66.24075564752212,18802.425839301868,0.15723659045946276,0.4306640625
2027.0,,,,233.20802695538939,87057.1589670413,,0.0
2223.0,-0.002059144080275827,-0.0013284878536605378,1.363969287046408,-30.918279417219043,44117.53910269159,0.06476616893664891,0.486572265625
1930.0,0.0010299988256628964,0.00034123969268561385,0.4373652794281053,29.963958839493387,86570.66346686552,0.10305341480899775,0.524658203125
1899.0,0.0004048071894778629,-0.00024527393608381534,0.39163759512998036,70.00059404384302,17339.116630473964,0.1181120360881285,0.593017578125
2162.0,0.0038896519917372514,0.0017576320494960933,2.28175200099182,118.86844936412136,72190.16159569258,0.04384096461084157,0.1611328125
2147.0,-0.0005812378556915013,-0.00018432391403599632,1.0581681213861107,-272.4776236328741,102898.97883640608,0.0602578051523895,0.495849609375
2131.0,-7.189807964365144e-06,-0.00018159206246071147,1.9075512310350173,0.021749121929384618,4630.251887932617,0.05934530034741326,0.224609375
1939.0,0.00040174193158579603,0.00020032360162239304,0.39804771357472,-190.06681793654695,67064.56272087853,0.1041977476830624,0.539794921875
1811.0,-0.00419033162775375,0.001228578926168278,2.7666294543971515,-46.53620345638368,27945.743983208024,0.14230179390699305,0.107177734375
1806.0,-0.00023940871757805604,0.00022361625415998065,1.154370853921561,164.58466747357295,157872.12776292628,0.11560890867110947,0.5458984375
2117.0,0.0008940843064561368,0.0006480555104380267,1.4773306680184994,-198.77505555324737,57404.55079832552,0.04887717582044647,0.261962890625
2189.0,0.0011681934977942265,0.0005564003245990216,1.094963924337882,11.061489936415763,5119.884261831915,0.052315705084177676,0.566650390625
1797.0,-0.0002149170664303841,3.2477057599185344e-05,1.1849217781251062,294.8711904174264,119550.72111268154,0.12291867457687264,0.508056640625
2085.0,0.0004131963381057417,0.0007903030389790205,1.1169658291998115,-79.12829320897787,26792.382867413693,0.052236790520938936,0.35791015625
2257.0,-0.00018025493938670525,-0.00015519117718761077,0.3286622399402928,5.111735151046792,2579.093967257325,0.12946997763476073,0.59912109375
2104.0,-0.0002131179668822939,-0.00016019577166535848,1.3512449009652894,65.86265234219587,20027.797415573583,0.05097198316182392,0.362060546875
1859.0,-0.00916276980335678,-0.0031889453587001706,1.839637344049936,-38.33179489262606,48012.32467950915,0.042572556962634484,0.608154296875
2041.0,-0.0006868229140091183,-0.0006028564269548366,0.3930704024825145,55.75870598289436,18658.744244315683,0.11566256242699069,0.297607421875
2046.0,-0.0009279771208461125,-0.000590101281126406,0.4263565610074646,68.94252586440548,27087.89535598213,0.10010425520448858,0.2890625
1915.0,0.0017061660352456261,0.0005428417817269701,0.5172703049518815,63.76106378635939,10649.456804895184,0.09776980942349023,0.184326171875
2178.0,0.0012882332332391862,0.000591049381502947,1.3011831788920112,0.06854056859800875,2040.6957756762552,0.04692201024818105,0.55517578125
2101.0,-0.0007791410212246752,-0.00019080320463860795,1.3195728814679526,-73.24433854648309,33042.39875812424,0.08897409921260031,0.322265625
1981.0,0.00015495039602903113,-0.00012054201535726186,0.24075210874659372,-146.74283512240285,65184.26505307827,0.1647090252190588,0.4013671875
2031.0,-0.0013360116480307862,-0.0010102445438678505,0.3346927933079391,82.53453378200885,23638.075932178614,0.12799536553666013,0.337646484375
1889.0,0.00039609933862559487,-0.00021011169101542437,0.3749591888975235,49.78745296207128,11440.733453798242,0.12636497338758693,0.61767578125
2087.0,0.0006771388338134443,0.0005913833056606851,1.2871818339086187,-8.787170828581605,19638.03713316588,0.04717088101377374,0.36083984375
2081.0,0.0007563209548252212,0.0007917545236490534,1.2652781968370639,-214.91424846509662,68310.22945755204,0.04864627569954122,0.334228515625
1815.0,0.0003677234997035191,-0.0006237165059841641,1.8236681984055776,318.41785639714203,164569.3410512412,0.09272958733180693,0.531494140625
1992.0,-0.0002475080482148304,-0.0004792976471411879,0.24159337462290956,-220.26813668521032,78167.96561267198,0.1693997186872023,0.401611328125
1804.0,-0.0006462623638425884,-0.0003349387073193627,0.4068563484991704,193.64294681816727,52889.334140924504,0.14387070258696275,0.3447265625
1844.0,0.0015429474620089806,0.00026197319799967436,1.3038419417117584,51.4447061477921,10557.844074313189,0.09055931445763325,0.59716796875
2255.0,-0.000748579269207036,0.0019565952316499824,0.1289873617139218,544.3609689257307,539296.7646265463,0.41844828796822514,0.05029296875
2106.0,-0.0002222997401259652,-0.0003234378632432297,0.6928567430026988,-212.214892785061,70369.18717326861,0.07322699686283507,0.36474609375
2247.0,0.006881889512029727,0.002941211146279786,2.550469833227581,96.84690303911194,86119.89960811113,0.0776480856232503,0.04638671875
1933.0,0.0006249228920449421,0.0002842917875376799,0.41185290196713215,-146.06318166130237,116011.61568091859,0.10370671809861444,0.523681640625
2011.0,-0.0011349047270748087,-0.0007327541641333774,0.15661894492495404,202.70289442772767,88724.0757156008,0.2593270419576749,0.336669921875
2187.0,0.0015515714945895096,0.0008259903132797853,1.0841182722557345,58.2432943587346,14854.72113466326,0.05389980013042819,0.554931640625
1873.0,0.0004006605878723462,0.0003074826486455691,0.8758678309113814,-19.575168834642966,35730.3035010423,0.05778928204178512,0.619140625
2115.0,0.00018258840117030823,3.3256725859060095e-05,1.2684312994420075,98.60532691768363,23209.958795367766,0.04804450587418069,0.416748046875
2072.0,0.0004766948347035344,0.0006120935486052213,1.2634493046428548,-238.1734721187861,78179.15052661281,0.049168067008811864,0.30908203125
1843.0,0.001684791809501723,0.00041306499777908276,1.148239396733053,54.894768184153435,11264.279577836913,0.10012902977330553,0.599365234375
1932.0,0.0007212152636790809,0.0005593917030462976,0.4038031063741652,-80.98567777222245,52631.85340764804,0.10230223524644605,0.52685546875
2035.0,-0.0008733952346662539,-0.0010133973908236643,0.6798100834542032,83.46767875556287,19893.695687666368,0.08933208184604058,0.332275390625
1883.0,0.0007252815954933498,0.0001198206159919498,0.44114796265912,33.570225086791496,64120.84763456586,0.1116138969299723,0.266845703125
1838.0,0.001401279854691503,0.00023290490264046664,1.0860917469787201,173.32217814364776,51066.21195539544,0.10449347738920788,0.59228515625
2078.0,0.0014122855100682909,0.0009453808134612385,1.34919723846699,-227.0384601767529,70240.42484859363,0.049211453126211786,0.3154296875
1891.0,-0.002536745599999098,-0.0019659524561047304,0.23968733424606065,-11.091164896238464,9717.497758937045,0.19986177627667254,0.47802734375
2173.0,-0.0008731830495640779,-0.000615376195388085,1.1443958462772579,-47.43260186124143,119031.53027061633,0.0729857967381476,0.554931640625
1980.0,0.0007260514518680186,-9.718308354183733e-05,0.25061324987171624,-44.48304870786978,31623.271236457967,0.16583019504057503,0.42578125
1881.0,-0.0016231657063828216,-0.0007856974253635206,0.8192755816862192,-10.070626480800113,8516.937560681221,0.07385700748559051,0.634765625
1923.0,-0.00067486903982424,-0.00018273360764361687,0.21423491790018434,222.4169387909613,108064.49445505174,0.17163354515275317,0.548095703125
1814.0,0.00016606115462930974,-0.0009509824096555382,2.954606134281292,309.57145658062774,191795.9295138104,0.07428094522233677,0.525390625
1813.0,-0.0023609067024380186,-0.0006641476587343556,1.5982349514957335,9.237341292665004,3011.9349858556197,0.10721717399088226,0.5458984375
1902.0,-0.0002940850105045811,-0.00042218445909581945,0.3494083141627647,5.307910436603863,5033.214006736208,0.1222838690189878,0.58642578125
2107.0,9.0806861902036e-05,-0.0001809686874043627,1.3137485758551437,-255.56992420346683,81714.75085670945,0.04775238363144749,0.380126953125
1962.0,0.0002426891310010119,3.419625697443848e-05,0.24251565832448652,-165.6820729664389,51502.270342972675,0.1635540245179509,0.44091796875
1966.0,0.0005831638859192243,1.3803403051878063e-05,0.2468223400446002,25.29520224547271,29613.054425247632,0.15955285161385557,0.4677734375
1809.0,-7.80052131153925e-05,0.00021779600971497462,1.2510870923730648,226.72776211916104,88532.59083155742,0.10690491016004033,0.535888671875
1845.0,0.0013185179132844487,0.00043030520022315985,1.1732029971567912,25.68356440597082,6066.680558990493,0.09698219648727498,0.60009765625
1919.0,0.0005664711521246956,0.0004469516870699228,0.3833040081434029,5.127286598044002,51273.37397494965,0.10671884815649349,0.58447265625
1848.0,0.0017348917988639883,0.000578074371944598,1.2884592308491178,1.444909278912899,1465.7849415950686,0.08621727925222009,0.63623046875
2132.0,-0.00021643893919563622,-0.0001388090187260417,1.1714061921694616,-253.12918537007107,98204.91279392237,0.057473285810343146,0.42822265625
1952.0,0.0007067369546475607,7.752520233351816e-05,0.3618902147890172,-218.35616075413662,131476.42208934447,0.12006122391587716,0.47021484375
2221.0,0.0007148528384935002,0.00048149407236957806,0.8663678210953953,-7.93676349461546,6730.724438397516,0.06161816594863563,0.61181640625
2248.0,0.0005715172601037731,0.0002024031964615175,0.7973012919457976,1.1300982325073041,1873.2919220755186,0.07047167163092498,0.6171875
2129.0,-0.001347484603043218,-0.0008377603321632066,1.4088214374966745,-233.02915228068147,76996.14768127004,0.08959508647528172,0.419921875
1969.0,0.0005088054073640032,-8.329858806961545e-05,0.24795652450394887,80.37986284997191,23003.918551383365,0.1591243670611658,0.457763671875
2119.0,0.00041993930960178445,0.00010993101066218702,1.150918419941863,-244.5308209745804,79045.88424302137,0.05188498539394565,0.426025390625
2252.0,0.0012852755602744278,0.0034202866139768466,0.2183164162110814,667.0960806412867,477103.6252508776,0.2580298070103654,0.046875
2037.0,-0.0015264208474908792,-0.0010147117780677437,0.3923352755351984,80.55834257253954,20344.23256849566,0.1208934152265642,0.330078125
2191.0,0.0005555796651387345,0.00043516271934185974,1.0649674638398068,7.325666149560519,2741.7616903750136,0.05048919665981399,0.572509765625
2032.0,-0.00013220045922335155,-0.0009200521340630985,0.7779703358627081,47.48417314180187,22076.49632878485,0.06828586540193934,0.335693359375
2195.0,0.0006004418499920188,0.00023773432594816069,1.0613094169977342,6.373583444975899,3030.1659826102796,0.050640869767288044,0.5732421875
1871.0,0.00022121860996237487,0.00015830559884325024,0.9101084351058204,-35.125357906238,27326.599224818077,0.056463913972688615,0.618408203125
1938.0,0.0003923553924264841,6.550194560740914e-05,0.27015948339523044,-208.06135149262013,96477.45879313076,0.145636667629728,0.49609375
1867.0,0.00021304149069088687,0.00011345797831514761,0.8011153501188385,-32.89646799727863,23266.99411119172,0.06856131086915014,0.608154296875
2240.0,0.0002880432263323027,0.00021023328618957962,0.8324749211113269,-0.3078203497917775,6697.743070709409,0.06954386283683132,0.640625
2198.0,0.00015042503916831997,0.000165559515656462,0.973386554200341,5.969297422515884,2294.6261145973217,0.060274955893129034,0.575927734375
2144.0,0.00027568313505610945,0.0001631711116112551,1.1121489121295294,-252.58778058649122,81472.69839789186,0.06182703309424552,0.489013671875
1954.0,0.0004695728351578076,7.132798599304713e-06,0.26592155468991574,-171.0266761267775,55523.38364081953,0.15034793422879753,0.466064453125
2136.0,-0.00204277944226312,-0.0009934261030258018,1.6146407142195829,-201.33391363571383,55890.122413004065,0.07193479359645606,0.44482421875
2113.0,-0.00017693653259901986,-2.066471236074341e-05,1.1014787954508698,-43.27554254067007,29046.983406063042,0.05670956912908223,0.41357421875
2118.0,0.00018263017258520942,0.00015832448475185112,1.174776739682382,-257.1836992520983,92633.19244687303,0.05050564621738066,0.41162109375
2013.0,-0.00034980936629958997,0.00013684178964068136,0.2608370222610859,56.23959515070342,17249.0906192279,0.16397520460443032,0.330810546875
2260.0,-0.0003907634678799624,-0.0001951073447424654,0.38459380337985777,144.72323977069934,35874.77613926998,0.11767361500387033,0.585693359375
1967.0,0.00011924198209109189,5.6689258097038925e-05,0.2279850303117618,-63.402724926661044,43528.31684207745,0.16168407088940465,0.465576171875
1869.0,5.86770494893787e-05,7.796337123049113e-05,0.8379578018288565,-36.89675556519837,25374.17552384635,0.05930798602154411,0.620849609375
1878.0,6.868746512574348e-05,0.00010174338882441847,0.8283478638506228,-43.12870830310056,15594.847219265674,0.06083407986736119,0.64306640625
1805.0,0.0009304689554842069,0.00059343899544392,1.0773234092051056,-5.627507268556518,16757.654003629123,0.14226808021698487,0.181396484375
