CSD,mean,median,stdev,skew,kurtosis,zsum,nonzero
2179.0,,,,0.3248741391785986,6134.506675977601,,0.0
2234.0,-0.028755984439396687,-0.005228307384162849,4.19296915646341,0.6579951760297023,6281.512801385535,0.3087259505613064,0.0029296875
2071.0,0.0010258344025641983,5.120624626347124e-05,1.6056459362364062,28.19776500566873,9606.595763875062,0.08629484463300678,0.3037109375
2151.0,-0.016564369026223005,-0.012706131695490973,24.452336523476923,0.019104523622537707,62.90167600977854,0.6246817946220137,0.10205078125
2251.0,0.004193041818495985,0.0007153526400726778,2.8626764075407234,429.7590125322258,410012.8118228388,0.08128371030376556,0.05224609375
2141.0,0.01128083671551017,0.0017632618074068587,27.233550214871396,0.016477963305049203,65.61388613050299,0.25026138652986263,0.093505859375
2250.0,0.003380732156426063,0.0012450693696007264,4.368586439266983,-249.1991292063775,104293.51945605697,0.06555874899243515,0.048095703125
2083.0,-4.388614052694611,-4.675134632015663,1025.675797518879,-1.0358436220966192,2557.224619188558,0.7081925990715311,0.00146484375
2028.0,-0.003115112401724567,-0.003022174201367654,17.321540643232257,1.4492198418381685,495.3967086372913,0.20160868960995695,0.2392578125
2027.0,,,,-1.903455314387223,5610.425018642817,,0.0
2223.0,-0.33501663370798307,-0.01898425560517619,8.65505216154936,-181.86901510499268,99090.43463782736,0.1852825571706225,0.005126953125
2162.0,0.007504072957115198,0.004728100226038402,2.5574041385415964,97.62442528625817,49685.886766844,0.07426107268261686,0.171630859375
2131.0,,,,0.11224067639113937,3862.4073407410115,,0.0
2117.0,,,,0.0,-3.0,,0.0
1797.0,-0.019510912445580005,5.4309859814808976e-05,0.536052425352964,-0.041097238779031264,739.5614312035444,0.3067049702061667,0.001953125
2085.0,,,,0.1828271881446373,4778.799222327768,,0.0
1804.0,-0.7309197643491117,-0.0005402706374350308,96.32040181367364,-0.6590186654328556,357.50204591574095,0.6359927281325621,0.001220703125
2255.0,0.00041242294998094706,0.0015861266043675944,0.21867336344769894,-37.915353179316256,7166.981214641902,0.4076332277666427,0.0546875
2247.0,0.008261447590769426,0.007238834598492543,5.315547589722793,-166.20969075276867,72382.97757451708,0.08230499935192546,0.050048828125
1883.0,-0.4920753727177617,-0.0826117028036846,59.54550675943793,-8.143728410708425,12525.324353456548,0.42864793525001377,0.0009765625
2173.0,-0.09840744563098888,-0.011509837499691426,35.57252496275699,-67.34577433703983,32423.232637812318,0.27004046908527923,0.03466796875
1809.0,,,,0.2148780933111232,6135.951015211395,,0.0
2248.0,-0.013590889788056218,-0.010829606585149872,0.39906004098009357,5.553193609555839,2246.7299883505934,0.5863298086973676,0.091796875
2119.0,,,,0.0726008109493973,1495.2179979135367,,0.0
2252.0,-0.0001723611834306458,-0.0005224799750012266,0.48432735020217355,665.9575515578576,477075.8932864457,0.2521624160566555,0.05322265625
2240.0,-0.049777854614428796,-0.017146948345285597,0.26217635752966234,-84.98477767256608,16793.95312309381,0.5517139517904953,0.001708984375
1805.0,-0.033995589916330594,-0.013924312738512442,55.061538807117074,-0.26074272653888064,767.5777775842532,0.10611062400853147,0.1611328125
2237.0,-0.041541290942833514,-0.011006561380531028,0.25772034234949576,-92.32835139909947,17320.127632132408,0.536432508929878,0.002197265625
1877.0,,,,436.1214382060798,217877.405837512,,0.0
2140.0,-2.091087460390799,-0.10072907586188329,22.53140506943808,-1.3267705058236652,1358.9900769153462,0.1697312857866867,0.000244140625
2034.0,-2.6037795580329575,-0.03050287357717487,518.5380198528135,-1.0724202229332196,4674.682262988544,0.594357464139565,0.000732421875
2253.0,-0.0012900903218319565,9.766430349788385e-05,0.25139379977091425,-258.4933496709325,130721.01693423568,0.34651165434940456,0.0537109375
2075.0,,,,0.34402243867841087,4519.60201712667,,0.0
2026.0,,,,193.7469061027252,98599.93796354061,,0.0
2249.0,-0.02133843197145709,-0.011440370059445499,1.1028150610951264,-226.1918168714811,86151.36925605556,0.2284639229343888,0.13232421875
2098.0,-0.04089759478685453,-0.03893393678717981,60.97271446035846,-0.0006706076389055977,50.46328845548143,0.7995723414457808,0.02099609375
2110.0,,,,0.11595165483717641,6139.709288405824,,0.0
2097.0,-0.4143634695059014,-0.01370978644504882,308.47011479979545,-0.5016461866512796,1192.4203200867728,0.3027391375500566,0.031982421875
2263.0,0.0527444643809582,0.015026933155783857,0.4864462067287093,225.8273952082725,119992.40333109308,0.3164622839003493,0.00244140625
2220.0,0.004742775252468302,0.00245778491470669,2.362367197598199,205.2264190097635,109699.96026149513,0.08743453360535845,0.12060546875
2015.0,,,,0.0,-3.0,,0.0
2096.0,-0.2251043961871168,-0.008571179084854646,297.2398433462314,-0.36032642180899527,1063.4648304021337,0.32080038557154417,0.051025390625
2235.0,-0.05687023009331382,-0.02076293806788951,3.014036342575435,-1.1459143527821944,4154.1181628048425,0.6938430557171523,0.001220703125
2177.0,0.007489823154664144,0.004504597438017524,2.460953484866914,111.15816730521588,56539.76226829092,0.07277881075959453,0.16943359375
2058.0,-0.00857565093189416,-0.0017719262907322925,0.7686687601653344,205.11870376361608,103250.82449293409,0.19319535094526438,0.0703125
2059.0,,,,-18.032084075931277,2844.8084811134095,,0.0
2254.0,-0.001174403642447622,0.0002945082022472109,0.22481656647469841,-79.53920997130535,19389.306651713832,0.38534286536548845,0.05419921875
2051.0,,,,-0.2081977762713079,3698.867273732019,,0.0
